Year,Period,Date,State,PlanName,Accounts,AUM,Note
2016,Q2,2016-06-30,District of Columbia,DC College Savings Plan,21337.0,442154000.0,
2016,Q2,2016-06-30,Florida,Florida College Investment Plan,54319.0,449003389.0,
2016,Q2,2016-06-30,Florida,Florida Stanley G. Tate Florida Prepaid College Program,541872.0,11394658263.0,
2016,Q2,2016-06-30,Georgia,Georgia - Path2College 529 Plan,140251.0,2011526677.0,
2016,Q2,2016-06-30,Hawaii,HI529 - Hawaii's College Savings Program,4400.0,72043320.0,
2016,Q2,2016-06-30,Idaho,IDeal - Idaho College Savings Program,28519.0,355410408.0,
2016,Q2,2016-06-30,Illinois,College Illinois 529 Prepaid Tuition Program,41078.0,961950226.0,
2016,Q2,2016-06-30,Illinois,Illinois - Bright Directions,106323.0,2049295688.0,
2016,Q2,2016-06-30,Illinois,Illinois - Bright Start Advisor,84110.0,1959167313.0,
2016,Q2,2016-06-30,Illinois,Illinois - Bright Start Direct,166392.0,4105895472.0,
2016,Q2,2016-06-30,Indiana,Indiana - CollegeChoice 529 Direct Savings Plan,138289.0,1581248833.0,
2016,Q2,2016-06-30,Indiana,Indiana - CollegeChoice Advisor 529 Savings Plan,165878.0,1802290967.0,
2016,Q2,2016-06-30,Indiana,Indiana - CollegeChoice CD,2123.0,14122323.0,
2016,Q2,2016-06-30,Iowa,College Savings Iowa,224320.0,4177655695.0,
2016,Q2,2016-06-30,Iowa,Iowa Advisor 529 Plan,48648.0,273533663.0,
2016,Q2,2016-06-30,Kansas,Kansas - Learning Quest Advisor,17729.0,266658187.0,
2016,Q2,2016-06-30,Kansas,Kansas - Learning Quest Direct,75496.0,1777940600.0,
2016,Q2,2016-06-30,Kansas,Kansas - Schwab 529 College Savings Plan,112194.0,2988019998.0,
2016,Q2,2016-06-30,Kentucky,Kentucky Education Savings Plan Trust,13126.0,182064651.0,
2016,Q2,2016-06-30,Kentucky,Kentucky's Affordable Prepaid Tuition,4502.0,89700000.0,
2016,Q2,2016-06-30,Louisiana,Louisiana STUDENT TUITION ASSISTANCE & REVENUE TRUST (START),55574.0,673176948.0,
2016,Q2,2016-06-30,Maine,Maine - NextGen College Investing Plan,329461.0,8488041456.0,
2016,Q2,2016-06-30,Maryland,Maryland College Investment Plan,207801.0,4462680453.0,
2016,Q2,2016-06-30,Maryland,Maryland Prepaid College Trust,33993.0,915982599.0,
2016,Q2,2016-06-30,Massachusetts,Massachusetts U.Fund College Investing Plan,163021.0,5100864852.0,
2016,Q2,2016-06-30,Massachusetts,Massachusetts U.Plan Prepaid Tuition Program,7517.0,86030347.0,
2016,Q2,2016-06-30,Michigan,Michigan 529 Advisor Plan,37195.0,422253469.0,
2016,Q2,2016-06-30,Michigan,Michigan Education Savings Program,230060.0,4414908389.0,
2016,Q2,2016-06-30,Michigan,Michigan Education Trust (MET),42937.0,1048885669.0,
2016,Q2,2016-06-30,Minnesota,Minnesota College Savings Plan,63330.0,1219644842.0,
2016,Q2,2016-06-30,Mississippi,Mississippi Affordable College Savings,11918.0,191591424.0,
2016,Q2,2016-06-30,Mississippi,Mississippi Prepaid Affordable College Tuition Program (MPACT),18964.0,292408391.0,
2016,Q2,2016-06-30,Missouri,MOST - Missouri's 529 College Savings Plan,151189.0,2549860611.0,
2016,Q2,2016-06-30,Montana,Montana Family Education Savings Program - Bank Plan,5770.0,87248479.0,
2016,Q2,2016-06-30,Montana,Montana Family Education Savings Program - Investment Plan,9402.0,128296505.0,
2016,Q2,2016-06-30,Nebraska,Nebraska - State Farm 529 Plan,65108.0,434318457.0,
2016,Q2,2016-06-30,Nebraska,Nebraska - TD Ameritrade 529 College Savings Plan,40196.0,895560454.0,
2016,Q2,2016-06-30,Nebraska,Nebraska Educational Savings Plan Trust - Advisor,65661.0,937505991.0,
2016,Q2,2016-06-30,Nebraska,Nebraska Educational Savings Plan Trust - Direct,71313.0,1772377048.0,
2016,Q2,2016-06-30,Nevada,Nevada - Putnam 529 for America,20229.0,397471521.0,
2016,Q2,2016-06-30,Nevada,Nevada - SSgA Upromise 529 Plan,144571.0,1309725345.0,
2016,Q2,2016-06-30,Nevada,Nevada - The Vanguard 529 Plan,314967.0,12850735595.0,
2016,Q2,2016-06-30,Nevada,Nevada - USAA College Savings Plan,251858.0,2703542840.0,
2016,Q2,2016-06-30,Nevada,Nevada Prepaid Tuition Program,12169.0,227393905.0,
2016,Q2,2016-06-30,New Hampshire,New Hampshire - Fidelity Advisor 529 Plan,193474.0,4321577468.0,
2016,Q2,2016-06-30,New Hampshire,New Hampshire - UNIQUE College Investing Plan,435342.0,10500000366.0,
2016,Q2,2016-06-30,New Jersey,New Jersey - Franklin Templeton 529,197118.0,3261863093.0,
2016,Q2,2016-06-30,New Jersey,New Jersey - NJ BEST 529 College Savings Plans,55239.0,1392029090.0,
2016,Q2,2016-06-30,New Mexico,New Mexico - Scholar's Edge,116316.0,1803966569.0,
2016,Q2,2016-06-30,New Mexico,New Mexico - The Education Plan,20895.0,488132303.0,
2016,Q2,2016-06-30,New York,New York's 529 College Savings Program Advisor Plan,187359.0,3889560985.0,
2016,Q2,2016-06-30,New York,New York's 529 College Savings Program Direct Plan,730211.0,18703812578.0,
2016,Q2,2016-06-30,North Carolina,North Carolina's National College Savings Program,132189.0,1814330927.0,
2016,Q2,2016-06-30,North Dakota,North Dakota - College SAVE,29744.0,409783029.0,
2016,Q2,2016-06-30,Ohio,Ohio - BlackRock CollegeAdvantage 529 (advisor),337253.0,4721598783.0,
2016,Q2,2016-06-30,Ohio,Ohio - CollegeAdvantage 529 Savings Plan (direct),271324.0,4626318735.0,
2016,Q2,2016-06-30,Ohio,Ohio - CollegeAdvantage 529 Savings Plan (guaranteed),32580.0,338056811.0,
2016,Q2,2016-06-30,Oklahoma,Oklahoma College Savings Plan,47473.0,710765352.0,
2016,Q2,2016-06-30,Oklahoma,OklahomaDream 529,8298.0,118539491.0,
2016,Q2,2016-06-30,Oregon,Oregon - MFS 529 Savings Plan,79618.0,1230591360.0,
2016,Q2,2016-06-30,Oregon,Oregon College Savings Plan,90182.0,1338454817.0,
2016,Q2,2016-06-30,PRIVATE,Private College 529 Plan,8196.0,315474604.0,
2016,Q2,2016-06-30,Pennsylvania,Pennsylvania 529 Investment Plan,100992.0,2040418937.0,
2016,Q2,2016-06-30,Pennsylvania,Pennsylvania Guaranteed Savings Plan,106917.0,1755259741.0,
2016,Q2,2016-06-30,Rhode Island,Rhode Island - CollegeBoundfund,275846.0,6687488946.0,
2016,Q2,2016-06-30,South Carolina,South Carolina Future Scholars - Advisor,85357.0,1483972383.0,
2016,Q2,2016-06-30,South Carolina,South Carolina Future Scholars - Direct,43696.0,877236004.0,
2016,Q2,2016-06-30,South Carolina,South Carolina Tuition Prepaid Program,3604.0,80375573.0,
2016,Q2,2016-06-30,South Dakota,South Dakota - CollegeAccess 529 Plan,35119.0,1063150402.0,
2016,Q2,2016-06-30,Tennessee,TNStars College Savings 529 Program,10157.0,66515311.0,
2016,Q2,2016-06-30,Tennessee,Tennessee BEST Prepaid Plan,3033.0,45911667.0,
2016,Q2,2016-06-30,Texas,Texas - LoneStar 529 Plan,11858.0,172729185.0,
2016,Q2,2016-06-30,Texas,Texas College Savings Plan,28511.0,376015498.0,
2016,Q2,2016-06-30,Texas,Texas Guaranteed Tuition Plan,59985.0,836694734.0,
2016,Q2,2016-06-30,Texas,Texas Tuition Promise Fund,31829.0,653407150.0,
2016,Q2,2016-06-30,Utah,Utah Educational Savings Plan Trust,305109.0,9131843105.0,
2016,Q2,2016-06-30,Vermont,Vermont Higher Education Investment Plan,17748.0,277016774.0,
2016,Q2,2016-06-30,Virginia,Virginia - CollegeAmerica,2197846.0,50795003743.0,
2016,Q2,2016-06-30,Virginia,Virginia - CollegeWealth,18169.0,116375856.0,
2016,Q2,2016-06-30,Virginia,Virginia inVEST,216283.0,3334673164.0,
2016,Q2,2016-06-30,Virginia,Virginia prePAID,65101.0,2392780206.0,
2016,Q2,2016-06-30,Washington,Washington Guaranteed Education Tuition,109141.0,2167126653.0,
2016,Q2,2016-06-30,West Virginia,West Virginia - Prepaid Tuition Plan,3733.0,58888120.0,
2016,Q2,2016-06-30,West Virginia,West Virginia - SMART529 Select,13099.0,471875472.0,
2016,Q2,2016-06-30,West Virginia,West Virginia - SMART529 WV Direct,14138.0,203116623.0,
2016,Q2,2016-06-30,West Virginia,West Virginia - The Hartford SMART529,94230.0,1555625793.0,
2016,Q2,2016-06-30,Wisconsin,Wisconsin EdVest,151732.0,2419060776.0,
2016,Q2,2016-06-30,Wisconsin,Wisconsin tomorrow's scholar,113705.0,1676834102.0,
2016,Q4,2016-12-31,Alabama,Alabama CollegeCounts 529 Fund - Advisor,54711.0,1070863831.0,
2016,Q4,2016-12-31,Alabama,Alabama CollegeCounts 529 Fund - Direct,20856.0,342644167.0,
2016,Q4,2016-12-31,Alabama,Alabama Prepaid Affordable College Tuition (PACT) Program,21295.0,86650584.0,
2016,Q4,2016-12-31,Alaska,Alaska - John Hancock Freedom 529,176986.0,4410442554.0,
2016,Q4,2016-12-31,Alaska,Alaska - T. Rowe Price College Savings Plan,90018.0,2290249021.0,
2016,Q4,2016-12-31,Alaska,University of Alaska College Savings Plan,35079.0,480161939.0,
2016,Q4,2016-12-31,Arizona,Arizona Family College Savings Program,3678.0,70038443.0,
2016,Q4,2016-12-31,Arizona,Arizona Ivy Funds InvestEd 529 Plan,41452.0,564775119.0,
2016,Q4,2016-12-31,Arizona,The Fidelity Arizona College Savings Plan,32406.0,456886150.0,
2016,Q4,2016-12-31,Arkansas,Arkansas GIFT College Investing Plan,24881.0,342858120.0,
2016,Q4,2016-12-31,Arkansas,Arkansas iShares 529 Plan,9224.0,347355027.0,
2016,Q4,2016-12-31,California,California - ScholarShare College Savings Plan,282562.0,7031977920.0,
2016,Q4,2016-12-31,Colorado,Colorado - CollegeInvest Direct Portfolio College Savings Plan,130650.0,2868205974.0,
2016,Q4,2016-12-31,Colorado,Colorado - Scholars Choice College Savings Program,204064.0,3826600459.0,
2016,Q4,2016-12-31,Colorado,Colorado - Smart Choice College Savings Plan,11493.0,48719000.0,
2016,Q4,2016-12-31,Colorado,Colorado - Stable Value Plus College Savings Plan,8657.0,135543000.0,
2016,Q4,2016-12-31,Connecticut,Connecticut - CHET Advisor,23268.0,421467898.0,
2016,Q4,2016-12-31,Connecticut,Connecticut Higher Education Trust,111698.0,2579514692.0,
2016,Q4,2016-12-31,Delaware,Delaware College Investing Plan,21964.0,627106034.0,
2016,Q4,2016-12-31,District of Columbia,DC College Savings Plan,22614.0,480960000.0,
2016,Q4,2016-12-31,Florida,Florida College Investment Plan,57347.0,478943916.0,
2016,Q4,2016-12-31,Florida,Florida Stanley G. Tate Florida Prepaid College Program,523168.0,10915358392.0,
2016,Q4,2016-12-31,Georgia,Georgia - Path2College 529 Plan,144170.0,2125429068.0,
2016,Q4,2016-12-31,Hawaii,HI529 - Hawaii's College Savings Program,4442.0,72765284.0,
2016,Q4,2016-12-31,Idaho,IDeal - Idaho College Savings Program,29696.0,371713779.0,
2016,Q4,2016-12-31,Illinois,College Illinois 529 Prepaid Tuition Program,39933.0,908016623.0,
2016,Q4,2016-12-31,Illinois,Illinois - Bright Directions,110861.0,2239717340.0,
2016,Q4,2016-12-31,Illinois,Illinois - Bright Start Advisor,83770.0,1988383076.0,
2016,Q4,2016-12-31,Illinois,Illinois - Bright Start Direct,172326.0,4395462202.0,
2016,Q4,2016-12-31,Indiana,Indiana - CollegeChoice 529 Direct Savings Plan,147996.0,1714643789.0,
2016,Q4,2016-12-31,Indiana,Indiana - CollegeChoice Advisor 529 Savings Plan,169241.0,1882894600.0,
2016,Q4,2016-12-31,Indiana,Indiana - CollegeChoice CD,2123.0,15198147.0,
2016,Q4,2016-12-31,Iowa,College Savings Iowa,226822.0,4269213477.0,
2016,Q4,2016-12-31,Iowa,Iowa Advisor 529 Plan,49305.0,292209902.0,
2016,Q4,2016-12-31,Kansas,Kansas - Learning Quest Advisor,17638.0,267504254.0,
2016,Q4,2016-12-31,Kansas,Kansas - Learning Quest Direct,75662.0,1770300329.0,
2016,Q4,2016-12-31,Kansas,Kansas - Schwab 529 College Savings Plan,116885.0,3230986977.0,
2016,Q4,2016-12-31,Kentucky,Kentucky Education Savings Plan Trust,13341.0,184038446.0,
2016,Q4,2016-12-31,Kentucky,Kentucky's Affordable Prepaid Tuition,4332.0,83700000.0,
2016,Q4,2016-12-31,Louisiana,Louisiana STUDENT TUITION ASSISTANCE & REVENUE TRUST (START),56207.0,712570930.0,
2016,Q4,2016-12-31,Maine,Maine - NextGen College Investing Plan,336292.0,8751206177.0,
2016,Q4,2016-12-31,Maryland,Maryland College Investment Plan,215155.0,4693661715.0,
2016,Q4,2016-12-31,Maryland,Maryland Prepaid College Trust,34726.0,946087434.0,
2016,Q4,2016-12-31,Massachusetts,Massachusetts U.Fund College Investing Plan,165097.0,5151146435.0,
2016,Q4,2016-12-31,Massachusetts,Massachusetts U.Plan Prepaid Tuition Program,7132.0,87256327.0,
2016,Q4,2016-12-31,Michigan,Michigan 529 Advisor Plan,38827.0,455415403.0,
2016,Q4,2016-12-31,Michigan,Michigan Education Savings Program,235422.0,4541871332.0,
2016,Q4,2016-12-31,Michigan,Michigan Education Trust (MET),42383.0,1054764234.0,
2016,Q4,2016-12-31,Minnesota,Minnesota College Savings Plan,63839.0,1241723585.0,
2016,Q4,2016-12-31,Mississippi,Mississippi Affordable College Savings,12192.0,196395953.0,
2016,Q4,2016-12-31,Mississippi,Mississippi Prepaid Affordable College Tuition Program (MPACT),18533.0,353331882.0,
2016,Q4,2016-12-31,Missouri,MOST - Missouri's 529 College Savings Plan,152867.0,2617389574.0,
2016,Q4,2016-12-31,Montana,Montana Family Education Savings Program - Bank Plan,5167.0,78727107.0,
2016,Q4,2016-12-31,Montana,Montana Family Education Savings Program - Investment Plan,9456.0,133689323.0,
2016,Q4,2016-12-31,Nebraska,Nebraska - State Farm 529 Plan,64575.0,452097113.0,
2016,Q4,2016-12-31,Nebraska,Nebraska - TD Ameritrade 529 College Savings Plan,41959.0,957836667.0,
2016,Q4,2016-12-31,Nebraska,Nebraska Educational Savings Plan Trust - Advisor,66175.0,969196077.0,
2016,Q4,2016-12-31,Nebraska,Nebraska Educational Savings Plan Trust - Direct,72467.0,1817221946.0,
2016,Q4,2016-12-31,Nevada,Nevada - Putnam 529 for America,20202.0,407385395.0,
2016,Q4,2016-12-31,Nevada,Nevada - SSgA Upromise 529 Plan,138289.0,1317061266.0,
2016,Q4,2016-12-31,Nevada,Nevada - The Vanguard 529 Plan,330058.0,13722709942.0,
2016,Q4,2016-12-31,Nevada,Nevada - USAA College Savings Plan,257905.0,2917250196.0,
2016,Q4,2016-12-31,Nevada,Nevada Prepaid Tuition Program,12010.0,236785572.0,
2016,Q4,2016-12-31,New Hampshire,New Hampshire - Fidelity Advisor 529 Plan,189894.0,4335710105.0,
2016,Q4,2016-12-31,New Hampshire,New Hampshire - UNIQUE College Investing Plan,445489.0,10727242582.0,
2016,Q4,2016-12-31,New Jersey,New Jersey - Franklin Templeton 529,196883.0,3401839454.0,
2016,Q4,2016-12-31,New Jersey,New Jersey - NJ BEST 529 College Savings Plans,55004.0,1415963913.0,
2016,Q4,2016-12-31,New Mexico,New Mexico - Scholar's Edge,112324.0,1803813764.0,
2016,Q4,2016-12-31,New Mexico,New Mexico - The Education Plan,21406.0,503626351.0,
2016,Q4,2016-12-31,New York,New York's 529 College Savings Program Advisor Plan,191623.0,4123554281.0,
2016,Q4,2016-12-31,New York,New York's 529 College Savings Program Direct Plan,752822.0,19567855604.0,
2016,Q4,2016-12-31,North Carolina,North Carolina's National College Savings Program,133572.0,1882023538.0,
2016,Q4,2016-12-31,North Dakota,North Dakota - College SAVE,30768.0,415573796.0,
2016,Q4,2016-12-31,Ohio,Ohio - BlackRock CollegeAdvantage 529 (advisor),329858.0,4824677926.0,
2016,Q4,2016-12-31,Ohio,Ohio - CollegeAdvantage 529 Savings Plan (direct),277312.0,4854639299.0,
2016,Q4,2016-12-31,Ohio,Ohio - CollegeAdvantage 529 Savings Plan (guaranteed),28634.0,304359268.0,
2016,Q4,2016-12-31,Oklahoma,Oklahoma College Savings Plan,48295.0,733310202.0,
2016,Q4,2016-12-31,Oklahoma,OklahomaDream 529,8653.0,125784764.0,
2016,Q4,2016-12-31,Oregon,Oregon - MFS 529 Savings Plan,80408.0,1259420605.0,
2016,Q4,2016-12-31,Oregon,Oregon College Savings Plan,93110.0,1415439206.0,
2016,Q4,2016-12-31,PRIVATE,Private College 529 Plan,8089.0,314463494.0,
2016,Q4,2016-12-31,Pennsylvania,Pennsylvania 529 Investment Plan,102578.0,2145977577.0,
2016,Q4,2016-12-31,Pennsylvania,Pennsylvania Guaranteed Savings Plan,104323.0,1795940819.0,
2016,Q4,2016-12-31,Rhode Island,Rhode Island - CollegeBound 529 - Advisor,249494.0,6164193979.0,
2016,Q4,2016-12-31,Rhode Island,Rhode Island - CollegeBound Saver - Direct,12684.0,207048199.0,
2016,Q4,2016-12-31,South Carolina,South Carolina Future Scholars - Advisor,88295.0,1778013080.0,
2016,Q4,2016-12-31,South Carolina,South Carolina Future Scholars - Direct,46139.0,940509624.0,
2016,Q4,2016-12-31,South Carolina,South Carolina Tuition Prepaid Program,3549.0,72873897.0,
2016,Q4,2016-12-31,South Dakota,South Dakota - CollegeAccess 529 Plan,33823.0,1045414911.0,
2016,Q4,2016-12-31,Tennessee,TNStars College Savings 529 Program,11640.0,84668105.0,
2016,Q4,2016-12-31,Tennessee,Tennessee BEST Prepaid Plan,2417.0,35067093.0,
2016,Q4,2016-12-31,Texas,Texas - LoneStar 529 Plan,11777.0,180885752.0,
2016,Q4,2016-12-31,Texas,Texas College Savings Plan,29154.0,399633764.0,
2016,Q4,2016-12-31,Texas,Texas Guaranteed Tuition Plan,57630.0,744239683.0,
2016,Q4,2016-12-31,Texas,Texas Tuition Promise Fund,29907.0,686007659.0,
2016,Q4,2016-12-31,Utah,Utah Educational Savings Plan Trust,318751.0,9840821108.0,
2016,Q4,2016-12-31,Vermont,Vermont Higher Education Investment Plan,18973.0,282802231.0,
2016,Q4,2016-12-31,Virginia,Virginia - CollegeAmerica,2217072.0,52385634621.0,
2016,Q4,2016-12-31,Virginia,Virginia - CollegeWealth,18836.0,113822072.0,
2016,Q4,2016-12-31,Virginia,Virginia inVEST,229645.0,3530857727.0,
2016,Q4,2016-12-31,Virginia,Virginia prePAID,64314.0,2450675908.0,
2016,Q4,2016-12-31,Washington,Washington Guaranteed Education Tuition,103245.0,2093874977.0,
2016,Q4,2016-12-31,West Virginia,West Virginia - Prepaid Tuition Plan,3207.0,51627915.0,
2016,Q4,2016-12-31,West Virginia,West Virginia - SMART529 Select,13197.0,494626526.0,
2016,Q4,2016-12-31,West Virginia,West Virginia - SMART529 WV Direct,14634.0,214732559.0,
2016,Q4,2016-12-31,West Virginia,West Virginia - The Hartford SMART529,93308.0,1591591611.0,
2016,Q4,2016-12-31,Wisconsin,Wisconsin EdVest,155570.0,2543681596.0,
2016,Q4,2016-12-31,Wisconsin,Wisconsin tomorrow's scholar,113312.0,1712577953.0,
2017,Q4,2017-12-31,Alabama,Alabama CollegeCounts 529 Fund - Advisor,54284.0,1211765493.0,
2017,Q4,2017-12-31,Alabama,Alabama CollegeCounts 529 Fund - Direct,24098.0,438509964.0,
2017,Q4,2017-12-31,Alabama,Alabama Prepaid Affordable College Tuition (PACT) Program,17702.0,87174118.0,
2017,Q4,2017-12-31,Alaska,Alaska - John Hancock Freedom 529,177532.0,5086873192.0,
2017,Q4,2017-12-31,Alaska,Alaska - T. Rowe Price College Savings Plan,93275.0,2680236203.0,
2017,Q4,2017-12-31,Alaska,University of Alaska College Savings Plan,35915.0,550550824.0,
2017,Q4,2017-12-31,Arizona,Arizona Family College Savings Program,3420.0,64344792.0,
2017,Q4,2017-12-31,Arizona,Arizona Ivy Funds InvestEd 529 Plan,39832.0,632517041.0,
2017,Q4,2017-12-31,Arizona,The Fidelity Arizona College Savings Plan,36348.0,586739933.0,
2017,Q4,2017-12-31,Arkansas,Arkansas GIFT College Investing Plan,26230.0,395887830.0,
2017,Q4,2017-12-31,Arkansas,Arkansas iShares 529 Plan,10407.0,407203669.0,
2017,Q4,2017-12-31,California,California - ScholarShare College Savings Plan,299900.0,8284681824.0,
2017,Q4,2017-12-31,Colorado,Colorado - CollegeInvest Direct Portfolio College Savings Plan,143474.0,3459166000.0,
2017,Q4,2017-12-31,Colorado,Colorado - Scholars Choice College Savings Program,178507.0,4269058000.0,
2017,Q4,2017-12-31,Colorado,Colorado - Smart Choice College Savings Plan,11944.0,58890000.0,
2017,Q4,2017-12-31,Colorado,Colorado - Stable Value Plus College Savings Plan,8995.0,153927000.0,
2017,Q4,2017-12-31,Connecticut,Connecticut - CHET Advisor,25355.0,531483953.0,
2017,Q4,2017-12-31,Connecticut,Connecticut Higher Education Trust,118979.0,3000292082.0,
2017,Q4,2017-12-31,Delaware,Delaware College Investing Plan,21901.0,680607128.0,
2017,Q4,2017-12-31,District of Columbia,DC College Savings Plan,24350.0,569187412.0,
2017,Q4,2017-12-31,Florida,Florida College Investment Plan,66203.0,577337204.0,
2017,Q4,2017-12-31,Florida,Florida Stanley G. Tate Florida Prepaid College Program,515287.0,11657101164.0,
2017,Q4,2017-12-31,Georgia,Georgia - Path2College 529 Plan,154929.0,2578439556.0,
2017,Q4,2017-12-31,Hawaii,HI529 - Hawaii's College Savings Program,4508.0,80458901.0,
2017,Q4,2017-12-31,Idaho,IDeal - Idaho College Savings Program,32243.0,445332304.0,
2017,Q4,2017-12-31,Illinois,Bright Start,185875.0,5352429037.0,
2017,Q4,2017-12-31,Illinois,College Illinois 529 Prepaid Tuition Program,35407.0,878149013.0,
2017,Q4,2017-12-31,Illinois,Illinois - Bright Directions,168580.0,4966889886.0,
2017,Q4,2017-12-31,Indiana,Indiana - CollegeChoice 529 Direct Savings Plan,168072.0,2106794609.0,
2017,Q4,2017-12-31,Indiana,Indiana - CollegeChoice Advisor 529 Savings Plan,173646.0,2181831882.0,
2017,Q4,2017-12-31,Indiana,Indiana - CollegeChoice CD,2057.0,15906497.0,
2017,Q4,2017-12-31,Iowa,College Savings Iowa,234178.0,4876942049.0,
2017,Q4,2017-12-31,Iowa,Iowa Advisor 529 Plan,28887.0,363937638.0,
2017,Q4,2017-12-31,Kansas,ACI - Schwab 529 College Savings Plan,11469.0,633071167.0,
2017,Q4,2017-12-31,Kansas,Learning Quest Advisor,17236.0,287893007.0,
2017,Q4,2017-12-31,Kansas,Learning Quest Education Savings Program,65386.0,1279035250.0,
2017,Q4,2017-12-31,Kansas,Schwab Learning Quest 529 Plan,128268.0,3973636320.0,
2017,Q4,2017-12-31,Kentucky,Kentucky Education Savings Plan Trust,13911.0,209579916.0,
2017,Q4,2017-12-31,Kentucky,Kentucky's Affordable Prepaid Tuition,3968.0,74200000.0,
2017,Q4,2017-12-31,Louisiana,Louisiana STUDENT TUITION ASSISTANCE & REVENUE TRUST (START),59821.0,846951665.0,
2017,Q4,2017-12-31,Maine,NextGen College Investing Plan - Direct,101880.0,778855799.0,
2017,Q4,2017-12-31,Maine,NextGen College Investing Plan - Select,252939.0,9094514722.0,
2017,Q4,2017-12-31,Maryland,Maryland College Investment Plan,231011.0,5565645428.0,
2017,Q4,2017-12-31,Maryland,Maryland Prepaid College Trust,32534.0,1081698460.0,
2017,Q4,2017-12-31,Massachusetts,Massachusetts U.Fund College Investing Plan,176548.0,5896005689.0,
2017,Q4,2017-12-31,Massachusetts,Massachusetts U.Plan Prepaid Tuition Program,6699.0,88538640.0,
2017,Q4,2017-12-31,Michigan,Michigan 529 Advisor Plan,41600.0,570867546.0,
2017,Q4,2017-12-31,Michigan,Michigan Education Savings Program,247367.0,5269305200.0,
2017,Q4,2017-12-31,Michigan,Michigan Education Trust (MET),41633.0,1121259069.0,
2017,Q4,2017-12-31,Minnesota,Minnesota College Savings Plan,66447.0,1398323840.0,
2017,Q4,2017-12-31,Mississippi,Mississippi Affordable College Savings,12802.0,222486620.0,
2017,Q4,2017-12-31,Mississippi,Mississippi Prepaid Affordable College Tuition Program (MPACT),17469.0,331391788.0,
2017,Q4,2017-12-31,Missouri,MOST - Missouri's 529 College Savings Plan,157634.0,3006023108.0,
2017,Q4,2017-12-31,Montana,Montana Family Education Savings Program - Bank Plan,4465.0,64603531.0,
2017,Q4,2017-12-31,Montana,Montana Family Education Savings Program - Investment Plan,9736.0,153640460.0,
2017,Q4,2017-12-31,Nebraska,Nebraska - State Farm 529 Plan,62018.0,518315606.0,
2017,Q4,2017-12-31,Nebraska,Nebraska - TD Ameritrade 529 College Savings Plan,48978.0,1177382476.0,
2017,Q4,2017-12-31,Nebraska,Nebraska Educational Savings Plan Trust - Advisor,67722.0,1103631660.0,
2017,Q4,2017-12-31,Nebraska,Nebraska Educational Savings Plan Trust - Direct,75123.0,2055533612.0,
2017,Q4,2017-12-31,Nevada,Nevada - Putnam 529 for America,20187.0,449012759.0,
2017,Q4,2017-12-31,Nevada,Nevada - SSgA Upromise 529 Plan,133827.0,1436862974.0,
2017,Q4,2017-12-31,Nevada,Nevada - The Vanguard 529 Plan,367777.0,17015397253.0,
2017,Q4,2017-12-31,Nevada,Nevada - USAA College Savings Plan,275026.0,3549121780.0,
2017,Q4,2017-12-31,Nevada,Nevada - Wealthfront's College Savings Program,7948.0,94058281.0,
2017,Q4,2017-12-31,Nevada,Nevada Prepaid Tuition Program,12219.0,271268054.0,
2017,Q4,2017-12-31,New Hampshire,New Hampshire - Fidelity Advisor 529 Plan,184094.0,4801423914.0,
2017,Q4,2017-12-31,New Hampshire,New Hampshire - UNIQUE College Investing Plan,474825.0,12373828759.0,
2017,Q4,2017-12-31,New Jersey,New Jersey - Franklin Templeton 529,196578.0,3831455568.0,
2017,Q4,2017-12-31,New Jersey,New Jersey - NJ BEST 529 College Savings Plans,55437.0,1560565479.0,
2017,Q4,2017-12-31,New Mexico,New Mexico - Scholar's Edge,107003.0,1920150118.0,
2017,Q4,2017-12-31,New Mexico,New Mexico - The Education Plan,22016.0,556187476.0,
2017,Q4,2017-12-31,New York,New York's 529 College Savings Program Advisor Plan,199743.0,5024412542.0,
2017,Q4,2017-12-31,New York,New York's 529 College Savings Program Direct Plan,801780.0,23198962348.0,
2017,Q4,2017-12-31,North Carolina,North Carolina's National College Savings Program,138392.0,2217282560.0,
2017,Q4,2017-12-31,North Dakota,North Dakota - College SAVE,33181.0,469287123.0,
2017,Q4,2017-12-31,Ohio,Ohio - BlackRock CollegeAdvantage 529 (advisor),320775.0,5326448085.0,
2017,Q4,2017-12-31,Ohio,Ohio - CollegeAdvantage 529 Savings Plan (direct),291620.0,5755098897.0,
2017,Q4,2017-12-31,Ohio,Ohio - CollegeAdvantage 529 Savings Plan (guaranteed),23530.0,285339516.0,
2017,Q4,2017-12-31,Oklahoma,Oklahoma College Savings Plan,50444.0,850765514.0,
2017,Q4,2017-12-31,Oklahoma,Oklahoma Dream 529 Plan,9244.0,149544550.0,
2017,Q4,2017-12-31,Oregon,Oregon - MFS 529 Savings Plan,82244.0,1450209293.0,
2017,Q4,2017-12-31,Oregon,Oregon College Savings Plan,100871.0,1733306693.0,
2017,Q4,2017-12-31,PRIVATE,Private College 529 Plan,8051.0,358200000.0,
2017,Q4,2017-12-31,Pennsylvania,Pennsylvania 529 Guaranteed Savings Plan,108616.0,1967000000.0,
2017,Q4,2017-12-31,Pennsylvania,Pennsylvania 529 Investment Plan,111553.0,2610543128.0,
2017,Q4,2017-12-31,Rhode Island,Rhode Island CollegeBound 529,228986.0,5951054433.0,
